onset	duration	trial_type	InstructionToButtonTime	InstructionToToneTime
-30.12	0.0	Unknown2	n/a	n/a
-30.12	0.0	Unknown2	n/a	n/a
0.0	0.0	FirstfMRITrigger	n/a	n/a
1.0399999999999991	0.0	FixationCross	n/a	n/a
6.639999999999997	0.5	AudioYouCanChoose	n/a	n/a
6.639999999999997	0.5	AudioInstruction	3.710000000000001	4.07
6.639999999999997	0.5	Audio	n/a	n/a
9.169999999999998	0.0	Map1	n/a	n/a
10.349999999999998	0.0	Button	n/a	n/a
10.349999999999998	0.0	AgentShock	n/a	n/a
10.509999999999998	1.5	WitnessShock	n/a	n/a
10.709999999999997	0.2	AudioTone	n/a	n/a
10.709999999999997	0.2	AudioTone	n/a	n/a
10.709999999999997	0.2	Audio	n/a	n/a
10.730000000000002	9.259999999999996	RatingScale	n/a	n/a
20.12	0.0	FixationCross	n/a	n/a
21.669999999999998	0.0	FixationCross	n/a	n/a
24.27	0.5	AudioInstruction	3.3599999999999994	4.229999999999997
24.27	0.5	AudioYouCanChoose	n/a	n/a
24.27	0.5	Audio	n/a	n/a
26.81	0.0	Map2	n/a	n/a
27.63	0.0	Button	n/a	n/a
27.63	0.0	AgentShock	n/a	n/a
28.299999999999997	1.5	WitnessShock	n/a	n/a
28.499999999999996	0.2	AudioTone	n/a	n/a
28.499999999999996	0.2	AudioTone	n/a	n/a
28.499999999999996	0.0	LogShock	n/a	n/a
28.509999999999998	11.07	RatingScale	n/a	n/a
39.69	0.0	FixationCross	n/a	n/a
41.019999999999996	0.0	FixationCross	n/a	n/a
42.42	0.5	Audio	n/a	n/a
42.42	0.5	AudioYouCanChoose	n/a	n/a
42.42	0.5	AudioInstruction	3.259999999999991	4.109999999999999
44.94999999999999	0.0	Map2	n/a	n/a
45.67999999999999	0.0	AgentShock	n/a	n/a
45.47999999999999	1.5	WitnessShock	n/a	n/a
46.53	0.2	AudioTone	n/a	n/a
46.53	0.2	Audio	n/a	n/a
46.53	0.2	AudioTone	n/a	n/a
46.53999999999999	0.0	LogShock	n/a	n/a
46.54999999999999	9.09000000000001	RatingScale	n/a	n/a
55.75	0.0	FixationCross	n/a	n/a
57.129999999999995	0.0	FixationCross	n/a	n/a
58.53	0.5	AudioInstruction	3.3799999999999955	3.9299999999999926
58.53	0.5	Audio	n/a	n/a
58.53	0.5	AudioYouCanChoose	n/a	n/a
61.06999999999999	0.0	Map2	n/a	n/a
61.91	0.0	AgentShock	n/a	n/a
61.709999999999994	1.5	WitnessShock	n/a	n/a
62.459999999999994	0.2	AudioTone	n/a	n/a
62.459999999999994	0.2	Audio	n/a	n/a
62.459999999999994	0.0	LogShock	n/a	n/a
62.459999999999994	0.2	AudioTone	n/a	n/a
62.46999999999999	10.06000000000001	RatingScale	n/a	n/a
72.64	0.0	FixationCross	n/a	n/a
73.97999999999999	0.0	FixationCross	n/a	n/a
75.99	0.5	AudioInstruction	3.3499999999999943	3.9200000000000017
75.99	0.5	AudioYouCanChoose	n/a	n/a
75.99	0.5	Audio	n/a	n/a
78.50999999999999	0.0	Map2	n/a	n/a
79.33999999999999	0.0	Button	n/a	n/a
79.33999999999999	0.0	AgentShock	n/a	n/a
79.71	1.5	WitnessShock	n/a	n/a
79.91	0.2	Audio	n/a	n/a
79.91	0.0	LogShock	n/a	n/a
79.91	0.2	AudioTone	n/a	n/a
79.92	11.099999999999994	RatingScale	n/a	n/a
91.13	0.0	FixationCross	n/a	n/a
92.36999999999999	0.0	FixationCross	n/a	n/a
97.36999999999999	0.5	AudioInstruction	4.049999999999997	4.290000000000006
97.36999999999999	0.5	Audio	n/a	n/a
97.36999999999999	0.5	AudioYouCanChoose	n/a	n/a
99.9	0.0	Map2	n/a	n/a
101.41999999999999	0.0	Button	n/a	n/a
101.41999999999999	0.0	AgentShock	n/a	n/a
101.46	1.5	WitnessShock	n/a	n/a
101.66	0.0	LogShock	n/a	n/a
101.66	0.2	AudioTone	n/a	n/a
101.66	0.2	Audio	n/a	n/a
101.67999999999999	9.060000000000016	RatingScale	n/a	n/a
110.85	0.0	FixationCross	n/a	n/a
112.28999999999999	0.0	FixationCross	n/a	n/a
116.69	0.5	AudioYouCanChoose	n/a	n/a
116.69	0.5	Audio	n/a	n/a
116.69	0.5	AudioInstruction	3.6899999999999977	4.52000000000001
119.22	0.0	Map1	n/a	n/a
120.38	0.0	Button	n/a	n/a
120.38	0.0	AgentShock	n/a	n/a
121.01	1.5	WitnessShock	n/a	n/a
121.21000000000001	0.2	AudioTone	n/a	n/a
121.21000000000001	0.0	LogShock	n/a	n/a
121.21000000000001	0.2	Audio	n/a	n/a
121.22000000000001	10.059999999999988	RatingScale	n/a	n/a
131.38	0.0	FixationCross	n/a	n/a
133.12	0.0	FixationCross	n/a	n/a
139.32	0.5	Audio	n/a	n/a
139.32	0.5	AudioYouCanChoose	n/a	n/a
139.32	0.5	AudioInstruction	3.4099999999999966	3.640000000000015
141.84	0.0	Map1	n/a	n/a
142.73	0.0	Button	n/a	n/a
142.73	0.0	AgentShock	n/a	n/a
142.76000000000002	1.5	WitnessShock	n/a	n/a
142.96	0.2	Audio	n/a	n/a
142.96	0.0	LogShock	n/a	n/a
142.96	0.2	AudioTone	n/a	n/a
142.97	9.060000000000002	RatingScale	n/a	n/a
152.13	0.0	FixationCross	n/a	n/a
153.38	0.0	FixationCross	n/a	n/a
154.78	0.5	AudioYouCanChoose	n/a	n/a
154.78	0.5	AudioInstruction	3.8799999999999955	4.710000000000008
154.78	0.5	Audio	n/a	n/a
157.31	0.0	Map1	n/a	n/a
158.66	0.0	AgentShock	n/a	n/a
158.46	1.5	WitnessShock	n/a	n/a
159.49	0.2	Audio	n/a	n/a
159.49	0.2	AudioTone	n/a	n/a
159.49	0.2	AudioTone	n/a	n/a
159.5	0.0	LogShock	n/a	n/a
159.51	9.129999999999995	RatingScale	n/a	n/a
168.75	0.0	FixationCross	n/a	n/a
170.45	0.0	FixationCross	n/a	n/a
170.65	0.5	AudioYouCanChoose	n/a	n/a
170.65	0.5	Audio	n/a	n/a
170.65	0.5	AudioInstruction	3.6399999999999864	3.869999999999976
173.19	0.0	Map1	n/a	n/a
174.29	0.0	Button	n/a	n/a
174.29	0.0	AgentShock	n/a	n/a
174.32	1.5	WitnessShock	n/a	n/a
174.51999999999998	0.2	Audio	n/a	n/a
174.51999999999998	0.2	AudioTone	n/a	n/a
174.53	0.0	LogShock	n/a	n/a
174.54	9.050000000000011	RatingScale	n/a	n/a
183.7	0.0	FixationCross	n/a	n/a
185.18	0.0	FixationCross	n/a	n/a
191.98	0.5	AudioYouCanChoose	n/a	n/a
191.98	0.5	AudioInstruction	3.3100000000000023	3.8400000000000034
191.98	0.5	Audio	n/a	n/a
194.5	0.0	Map2	n/a	n/a
195.29	0.0	AgentShock	n/a	n/a
195.09	1.5	WitnessShock	n/a	n/a
195.82	0.2	AudioTone	n/a	n/a
195.82	0.2	AudioTone	n/a	n/a
195.82	0.2	Audio	n/a	n/a
195.82	0.0	LogShock	n/a	n/a
195.82999999999998	8.060000000000002	RatingScale	n/a	n/a
203.99	0.0	FixationCross	n/a	n/a
205.46	0.0	FixationCross	n/a	n/a
205.66	0.5	Audio	n/a	n/a
205.66	0.5	AudioYouCanChoose	n/a	n/a
205.66	0.5	AudioInstruction	3.5900000000000034	4.1200000000000045
208.2	0.0	Map2	n/a	n/a
209.25	0.0	Button	n/a	n/a
