estimated_time
806
692
885
749
784
981
750
1114
883
1181
1068
478
656
594
953
716
988
549
484
472
581
458
459
425
446
776
465
750
681
627
618
721
1097
1009
431
657
969
480
470
651
831
457
543
1019
1053
577
821
838
700
780
876
1047
983
839
1069
942
977
1015
492
535
