estimated_time
590
380
755
345
462
563
320
313
660
317
513
204
719
498
592
731
327
714
399
409
630
259
738
701
417
686
459
325
591
667
714
366
645
673
393
402
777
493
384
732
412
393
741
472
346
247
826
1000
629
586
715
288
156
188
681
936
797
301
587
334
