onset	duration	trial_type	InstructionToButtonTime	InstructionToToneTime	modulation
-29.31	0.0	Unknown2	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
-29.31	0.0	Unknown2	n/a	n/a	1
-29.31	0.0	Unknown1	n/a	n/a	1
0.0	0.0	FirstfMRITrigger	n/a	n/a	1
1.0300000000000011	0.0	FixationCross	n/a	n/a	1
1.2300000000000004	0.5	AudioYouCanChoose	n/a	n/a	1
1.2300000000000004	3.75	Agency	3.75	4.5	2.9904093721976004
1.2300000000000004	0.5	AudioInstruction	3.75	4.5	1
1.2300000000000004	0.5	Audio	n/a	n/a	1
3.7600000000000016	0.0	Map1	n/a	n/a	1
4.98	0.0	Button	n/a	n/a	1
4.98	0.0	CommanderNoShock	n/a	n/a	1
5.160000000000003	1.5	WitnessNoShock	n/a	n/a	1
5.73	0.2	AudioTone	n/a	n/a	1
5.73	0.2	AudioTone	n/a	n/a	1
5.73	0.2	Audio	n/a	n/a	1
5.73	0.0	LogNoShock	n/a	n/a	1
5.74	8.249999999999998	RatingScale	n/a	n/a	1
14.120000000000001	0.0	FixationCross	n/a	n/a	1
16.030000000000005	0.0	FixationCross	n/a	n/a	1
16.23	0.5	Audio	n/a	n/a	1
16.23	0.5	AudioInstruction	3.3599999999999994	4.740000000000002	1
16.23	0.5	AudioYouCanChoose	n/a	n/a	1
16.23	3.3599999999999994	Agency	3.3599999999999994	4.740000000000002	1.0443289311335122
18.76	0.0	Map2	n/a	n/a	1
19.59	0.0	Button	n/a	n/a	1
19.59	0.0	CommanderNoShock	n/a	n/a	1
19.9	1.5	WitnessNoShock	n/a	n/a	1
20.970000000000002	0.0	LogNoShock	n/a	n/a	1
20.970000000000002	0.2	AudioTone	n/a	n/a	1
20.970000000000002	0.2	AudioTone	n/a	n/a	1
20.970000000000002	0.2	Audio	n/a	n/a	1
20.980000000000004	8.059999999999999	RatingScale	n/a	n/a	1
29.150000000000002	0.0	FixationCross	n/a	n/a	1
30.24	0.0	FixationCross	n/a	n/a	1
31.640000000000004	3.439999999999994	Agency	3.439999999999994	4.159999999999993	2.2200858642763794
31.640000000000004	0.5	AudioInstruction	3.439999999999994	4.159999999999993	1
31.640000000000004	0.5	Audio	n/a	n/a	1
31.640000000000004	0.5	AudioYouCanChoose	n/a	n/a	1
34.18000000000001	0.0	Map1	n/a	n/a	1
35.08	0.0	CommanderNoShock	n/a	n/a	1
35.08	0.0	Button	n/a	n/a	1
35.33	1.5	WitnessNoShock	n/a	n/a	1
35.8	0.0	LogNoShock	n/a	n/a	1
35.8	0.2	Audio	n/a	n/a	1
35.8	0.2	AudioTone	n/a	n/a	1
35.8	0.2	AudioTone	n/a	n/a	1
35.809999999999995	11.050000000000004	RatingScale	n/a	n/a	1
46.959999999999994	0.0	FixationCross	n/a	n/a	1
48.89	0.0	FixationCross	n/a	n/a	1
51.489999999999995	0.5	AudioInstruction	2.990000000000009	4.240000000000009	1
51.489999999999995	0.5	Audio	n/a	n/a	1
51.489999999999995	0.5	AudioYouCanChoose	n/a	n/a	1
51.489999999999995	2.990000000000009	Agency	2.990000000000009	4.240000000000009	-0.3206302671127946
54.019999999999996	0.0	Map1	n/a	n/a	1
54.480000000000004	0.0	Button	n/a	n/a	1
54.480000000000004	0.0	CommanderNoShock	n/a	n/a	1
54.67	1.5	WitnessNoShock	n/a	n/a	1
55.730000000000004	0.2	AudioTone	n/a	n/a	1
55.730000000000004	0.2	Audio	n/a	n/a	1
55.730000000000004	0.2	AudioTone	n/a	n/a	1
55.730000000000004	0.0	LogNoShock	n/a	n/a	1
55.74	9.04999999999999	RatingScale	n/a	n/a	1
64.89999999999999	0.0	FixationCross	n/a	n/a	1
66.36	0.0	FixationCross	n/a	n/a	1
67.75999999999999	3.1300000000000097	Agency	3.1300000000000097	4.1000000000000085	-0.4253672352950606
67.75999999999999	0.5	AudioInstruction	3.1300000000000097	4.1000000000000085	1
67.75999999999999	0.5	Audio	n/a	n/a	1
67.75999999999999	0.5	AudioYouCanChoose	n/a	n/a	1
70.28999999999999	0.0	Map2	n/a	n/a	1
70.69	1.5	WitnessNoShock	n/a	n/a	1
70.89	0.0	CommanderNoShock	n/a	n/a	1
71.28999999999999	0.0	AgentNoShock	n/a	n/a	1
71.66	1.5	WitnessNoShock	n/a	n/a	1
71.86	0.0	LogNoShock	n/a	n/a	1
71.86	0.2	AudioTone	n/a	n/a	1
71.86	0.2	AudioTone	n/a	n/a	1
71.87	10.079999999999998	RatingScale	n/a	n/a	1
82.07	0.0	FixationCross	n/a	n/a	1
83.17999999999999	0.0	FixationCross	n/a	n/a	1
86.38	3.1400000000000006	Agency	3.1400000000000006	4.260000000000005	-0.5807833816300707
86.38	0.5	AudioYouCanChoose	n/a	n/a	1
86.38	0.5	Audio	n/a	n/a	1
86.38	0.5	AudioInstruction	3.1400000000000006	4.260000000000005	1
88.89999999999999	0.0	Map2	n/a	n/a	1
89.32	1.5	WitnessNoShock	n/a	n/a	1
89.52	0.0	CommanderNoShock	n/a	n/a	1
90.09	0.0	AgentNoShock	n/a	n/a	1
90.44	1.5	WitnessNoShock	n/a	n/a	1
90.64	0.2	Audio	n/a	n/a	1
90.64	0.2	AudioTone	n/a	n/a	1
90.64	0.0	LogNoShock	n/a	n/a	1
90.65	11.099999999999994	RatingScale	n/a	n/a	1
101.85999999999999	0.0	FixationCross	n/a	n/a	1
103.63999999999999	0.0	FixationCross	n/a	n/a	1
106.84	3.319999999999993	Agency	3.319999999999993	3.9499999999999886	0.7030891315719066
106.84	0.5	AudioInstruction	3.319999999999993	3.9499999999999886	1
106.84	0.5	AudioYouCanChoose	n/a	n/a	1
106.84	0.5	Audio	n/a	n/a	1
109.37	0.0	Map1	n/a	n/a	1
110.16	0.0	Button	n/a	n/a	1
110.16	0.0	CommanderNoShock	n/a	n/a	1
110.35000000000001	1.5	WitnessNoShock	n/a	n/a	1
110.78999999999999	0.2	AudioTone	n/a	n/a	1
110.78999999999999	0.2	AudioTone	n/a	n/a	1
110.78999999999999	0.2	Audio	n/a	n/a	1
110.78999999999999	0.0	LogNoShock	n/a	n/a	1
110.8	11.049999999999997	RatingScale	n/a	n/a	1
121.96000000000001	0.0	FixationCross	n/a	n/a	1
123.16	0.0	FixationCross	n/a	n/a	1
123.96000000000001	3.0900000000000034	Agency	3.0900000000000034	3.789999999999992	0.2334620806901555
123.96000000000001	0.5	Audio	n/a	n/a	1
123.96000000000001	0.5	AudioYouCanChoose	n/a	n/a	1
123.96000000000001	0.5	AudioInstruction	3.0900000000000034	3.789999999999992	1
126.49000000000001	0.0	Map2	n/a	n/a	1
126.85000000000001	1.5	WitnessNoShock	n/a	n/a	1
127.05000000000001	0.0	CommanderNoShock	n/a	n/a	1
127.52000000000001	0.0	AgentNoShock	n/a	n/a	1
127.55	1.5	WitnessNoShock	n/a	n/a	1
127.75	0.2	AudioTone	n/a	n/a	1
127.75	0.0	LogNoShock	n/a	n/a	1
127.75	0.2	Audio	n/a	n/a	1
127.76	8.049999999999997	RatingScale	n/a	n/a	1
135.92	0.0	FixationCross	n/a	n/a	1
137.10999999999999	0.0	FixationCross	n/a	n/a	1
139.71	0.5	AudioYouCanChoose	n/a	n/a	1
139.71	0.5	Audio	n/a	n/a	1
139.71	0.5	AudioInstruction	3.049999999999983	4.399999999999977	1
139.71	3.049999999999983	Agency	3.049999999999983	4.399999999999977	-0.9118873455611727
142.23	0.0	Map2	n/a	n/a	1
142.76	0.0	CommanderNoShock	n/a	n/a	1
142.76	0.0	Button	n/a	n/a	1
143.07000000000002	1.5	WitnessNoShock	n/a	n/a	1
144.10999999999999	0.0	LogNoShock	n/a	n/a	1
144.10999999999999	0.2	AudioTone	n/a	n/a	1
144.10999999999999	0.2	Audio	n/a	n/a	1
144.10999999999999	0.2	AudioTone	n/a	n/a	1
144.11999999999998	9.120000000000033	RatingScale	n/a	n/a	1
153.35	0.0	FixationCross	n/a	n/a	1
155.0	0.0	FixationCross	n/a	n/a	1
161.8	0.5	AudioYouCanChoose	n/a	n/a	1
161.8	2.9799999999999898	Agency	2.9799999999999898	4.049999999999983	-0.48618224907838015
161.8	0.5	Audio	n/a	n/a	1
161.8	0.5	AudioInstruction	2.9799999999999898	4.049999999999983	1
164.32999999999998	0.0	Map2	n/a	n/a	1
164.58	1.5	WitnessNoShock	n/a	n/a	1
164.78	0.0	CommanderNoShock	n/a	n/a	1
165.32	0.0	AgentNoShock	n/a	n/a	1
165.65	1.5	WitnessNoShock	n/a	n/a	1
165.85	0.2	AudioTone	n/a	n/a	1
165.85	0.2	Audio	n/a	n/a	1
165.85	0.2	AudioTone	n/a	n/a	1
165.85999999999999	9.100000000000023	RatingScale	n/a	n/a	1
175.07	0.0	FixationCross	n/a	n/a	1
176.35	0.0	FixationCross	n/a	n/a	1
178.95	3.0600000000000023	Agency	3.0600000000000023	3.969999999999999	0.2638695875817785
178.95	0.5	AudioYouCanChoose	n/a	n/a	1
178.95	0.5	Audio	n/a	n/a	1
178.95	0.5	AudioInstruction	3.0600000000000023	3.969999999999999	1
181.48	0.0	Map2	n/a	n/a	1
181.81	1.5	WitnessNoShock	n/a	n/a	1
182.01	0.0	CommanderNoShock	n/a	n/a	1
182.39	0.0	AgentNoShock	n/a	n/a	1
182.72	1.5	WitnessNoShock	n/a	n/a	1
182.92	0.2	AudioTone	n/a	n/a	1
182.92	0.2	Audio	n/a	n/a	1
182.92	0.0	LogNoShock	n/a	n/a	1
182.92999999999998	11.090000000000032	RatingScale	n/a	n/a	1
194.12	0.0	FixationCross	n/a	n/a	1
195.48	0.0	FixationCross	n/a	n/a	1
201.68	0.5	AudioInstruction	3.4599999999999795	4.6699999999999875	1
201.68	3.4599999999999795	Agency	3.4599999999999795	4.6699999999999875	0.7537683097245711
201.68	0.5	AudioYouCanChoose	n/a	n/a	1
201.68	0.5	Audio	n/a	n/a	1
204.21	0.0	Map2	n/a	n/a	1
204.94	1.5	WitnessNoShock	n/a	n/a	1
205.14	0.0	CommanderNoShock	n/a	n/a	1
205.52	0.0	AgentNoShock	n/a	n/a	1
206.15	1.5	WitnessNoShock	n/a	n/a	1
206.35	0.2	AudioTone	n/a	n/a	1
206.35	0.2	AudioTone	n/a	n/a	1
206.35	0.0	LogNoShock	n/a	n/a	1
206.36999999999998	8.04000000000002	RatingScale	n/a	n/a	1
214.52	0.0	FixationCross	n/a	n/a	1
215.97	0.0	FixationCross	n/a	n/a	1
216.17	3.3200000000000216	Agency	3.3200000000000216	3.9000000000000057	-0.17197134453146806
216.17	0.5	Audio	n/a	n/a	1
216.17	0.5	AudioInstruction	3.3200000000000216	3.9000000000000057	1
216.17	0.5	AudioYouCanChoose	n/a	n/a	1
218.7	0.0	Map1	n/a	n/a	1
219.29000000000002	1.5	WitnessNoShock	n/a	n/a	1
219.49	0.0	CommanderNoShock	n/a	n/a	1
219.82999999999998	0.0	AgentNoShock	n/a	n/a	1
219.87	1.5	WitnessNoShock	n/a	n/a	1
220.07	0.2	Audio	n/a	n/a	1
220.07	0.0	LogNoShock	n/a	n/a	1
220.07	0.2	AudioTone	n/a	n/a	1
220.07999999999998	10.129999999999995	RatingScale	n/a	n/a	1
230.32	0.0	FixationCross	n/a	n/a	1
231.76	0.0	FixationCross	n/a	n/a	1
234.95999999999998	3.0600000000000023	Agency	3.0600000000000023	4.2900000000000205	-0.37806666901922215
