estimated_time
936
650
532
722
628
815
657
428
1249
1095
822
750
791
350
493
589
680
1132
916
964
1307
784
569
540
378
693
481
939
771
648
625
466
958
878
1048
1067
803
701
289
557
1204
850
1033
631
213
620
1000
716
788
1014
1092
769
632
631
170
423
775
663
496
500
