onset	duration	trial_type	disobedience	InstructionToButtonTime	InstructionToToneTime	modulation
-29.03	0.0	Unknown2	n/a	n/a	n/a	1
-29.03	0.0	Unknown2	n/a	n/a	n/a	1
0.0	0.0	FirstfMRITrigger	n/a	n/a	n/a	1
1.0399999999999991	0.0	FixationCross	n/a	n/a	n/a	1
6.640000000000001	0.5	Audio	n/a	n/a	n/a	1
6.640000000000001	10.54	Agency	n/a	10.54	11.61	5.0893515594695895
6.640000000000001	0.5	AudioDontSendShock	n/a	n/a	n/a	1
6.640000000000001	0.5	AudioInstruction	n/a	10.54	11.61	1
9.18	0.0	Map1	n/a	n/a	n/a	1
17.18	0.0	Button	n/a	n/a	n/a	1
17.18	0.0	AgentNoShock	n/a	n/a	n/a	1
18.05	1.5	WitnessNoShock	n/a	n/a	n/a	1
18.25	0.2	AudioTone	n/a	n/a	n/a	1
18.25	0.2	Audio	n/a	n/a	n/a	1
18.25	0.2	AudioTone	n/a	n/a	n/a	1
18.26	10.3	RatingScale	n/a	n/a	n/a	1
28.689999999999998	0.0	FixationCross	n/a	n/a	n/a	1
29.83	0.0	FixationCross	n/a	n/a	n/a	1
31.83	0.5	AudioDontSendShock	n/a	n/a	n/a	1
31.83	0.5	Audio	n/a	n/a	n/a	1
31.83	0.5	AudioInstruction	n/a	3.480000000000004	3.730000000000004	1
31.83	3.480000000000004	Agency	n/a	3.480000000000004	3.730000000000004	-0.37740353430444895
34.35	0.0	Map1	n/a	n/a	n/a	1
35.31	0.0	Button	n/a	n/a	n/a	1
35.31	0.0	AgentNoShock	n/a	n/a	n/a	1
35.36	1.5	WitnessNoShock	n/a	n/a	n/a	1
35.56	0.2	AudioTone	n/a	n/a	n/a	1
35.56	0.2	Audio	n/a	n/a	n/a	1
35.56	0.0	LogNoShock	n/a	n/a	n/a	1
35.57	11.059999999999995	RatingScale	n/a	n/a	n/a	1
46.739999999999995	0.0	FixationCross	n/a	n/a	n/a	1
48.05	0.0	FixationCross	n/a	n/a	n/a	1
