onset	duration	trial_type	InstructionToButtonTime	InstructionToToneTime	modulation
-36.56	0.0	Unknown2	n/a	n/a	1
-36.56	0.0	Unknown2	n/a	n/a	1
0.0	0.0	FirstfMRITrigger	n/a	n/a	1
1.0300000000000011	0.0	FixationCross	n/a	n/a	1
6.030000000000001	0.5	Audio	n/a	n/a	1
6.030000000000001	4.279999999999994	Agency	4.279999999999994	4.919999999999995	0.9634088522057933
6.030000000000001	0.5	AudioYouCanChoose	n/a	n/a	1
6.030000000000001	0.5	AudioInstruction	4.279999999999994	4.919999999999995	1
8.549999999999997	0.0	Map1	n/a	n/a	1
10.309999999999995	0.0	Button	n/a	n/a	1
10.309999999999995	0.0	AgentNoShock	n/a	n/a	1
10.749999999999996	1.5	WitnessNoShock	n/a	n/a	1
10.949999999999996	0.2	AudioTone	n/a	n/a	1
10.949999999999996	0.2	Audio	n/a	n/a	1
10.949999999999996	0.2	AudioTone	n/a	n/a	1
10.959999999999996	9.260000000000003	RatingScale	n/a	n/a	1
20.33	0.0	FixationCross	n/a	n/a	1
21.559999999999995	0.0	FixationCross	n/a	n/a	1
24.759999999999998	0.5	AudioYouCanChoose	n/a	n/a	1
24.759999999999998	0.5	AudioInstruction	3.3600000000000065	3.8999999999999986	1
24.759999999999998	0.5	Audio	n/a	n/a	1
24.759999999999998	3.3600000000000065	Agency	3.3600000000000065	3.8999999999999986	-0.9367502940355229
27.28	0.0	Map1	n/a	n/a	1
28.120000000000005	0.0	Button	n/a	n/a	1
28.120000000000005	0.0	AgentShock	n/a	n/a	1
28.459999999999997	1.5	WitnessShock	n/a	n/a	1
28.659999999999997	0.2	Audio	n/a	n/a	1
28.659999999999997	0.2	AudioTone	n/a	n/a	1
28.67	0.0	LogShock	n/a	n/a	1
28.680000000000003	10.039999999999996	RatingScale	n/a	n/a	1
38.83	0.0	FixationCross	n/a	n/a	1
40.129999999999995	0.0	FixationCross	n/a	n/a	1
41.53	3.4099999999999966	Agency	3.4099999999999966	4.259999999999991	-1.6186067818801595
41.53	0.5	AudioInstruction	3.4099999999999966	4.259999999999991	1
41.53	0.5	Audio	n/a	n/a	1
41.53	0.5	AudioYouCanChoose	n/a	n/a	1
44.05	0.0	Map2	n/a	n/a	1
44.94	0.0	AgentShock	n/a	n/a	1
44.94	0.0	Button	n/a	n/a	1
45.58999999999999	1.5	WitnessShock	n/a	n/a	1
45.78999999999999	0.2	Audio	n/a	n/a	1
45.78999999999999	0.2	AudioTone	n/a	n/a	1
45.8	0.0	LogShock	n/a	n/a	1
45.809999999999995	10.07	RatingScale	n/a	n/a	1
55.980000000000004	0.0	FixationCross	n/a	n/a	1
57.39999999999999	0.0	FixationCross	n/a	n/a	1
63.00999999999999	0.5	AudioInstruction	4.260000000000005	5.110000000000014	1
