global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
5102.789384559523	n/a	26038459.50317335	n/a	6834.684628949373	n/a	46712913.97719684	n/a	4735.378459232603	n/a	n/a	22423809.15216414	4869.495581639248	4833.917178690453	n/a	n/a	n/a	n/a	-0.0510547577	0.0631080551	-0.1069081414	0.1117527728	0.0541627244	-0.0113041964	0.0689758443	-0.0411193967	0.1019709387	-0.0694470441	-0.0163771998	0.0292010193	-0.0177677562	0.020664705	-0.0938343038	0.0711817265	-0.0124521909	0.0305898537	-0.0507006475	0.020034101	-0.0299311328	0.0660983687	0.0045078128	-0.0527337016	0.0285601515	-0.0663227962	0.2363888575	-0.0163797861	0.0302252517	-0.004130067	0.0450512536	-0.0338356059	0.0309463472	-0.1199549774	0.0701919956	-0.1058554529	0.0719670915	0.0483243925	-0.1326216419	-0.0180973513	0.073315488	0.0336537578	-0.0146347853	-0.1048484674	0.0427371578	0.0241757252	0.0139469923	0.1157130558	-0.0207959921	-0.0190364102	0.0571047269	0.1170523255	-0.0167124193	0.0316902827	-0.0319536788	0.0315668563	-0.0402877662	0.0439450407	-0.0224708453	0.0103750487	0.0349134259	-0.1690364198	0.0777138348	-0.1157351628	0.1002231075	-0.025307817	0.0228451106	-0.0538843112	0.0445982735	-0.0473069314	0.1626754937	-0.0485774332	0.1014359155	0.1093573125	-0.0655658444	0.0679292015	-0.0162307647	-0.001478472	-0.0424645279	0.0071687664	0.0255970545	0.0176547183	-0.0670641063	0.0397764842	-0.0449883517	0.0813644437	-0.0706620294	-0.0216352434	0.0826843739	-0.0297432646	0.0905396936	-0.075034253	0.046474787	-0.0075426003	0.094864619	-0.0275155036	0.0924689475	-0.0495893222	0.0584671894	-0.0863674323	0.0298426037	-0.0144440958	0.1443656258	-0.0028720733	0.0184753312	-0.0117867345	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.0319417	n/a	n/a	0.00102027219889	0.0161301	n/a	0.00026018012601	n/a	-0.0957326	n/a	n/a	0.00916473070276	0.000837188	n/a	7.00883747344e-07	n/a	-0.000862309	n/a	n/a	7.435768114810001e-07	-0.000400684	n/a	n/a	1.60547667856e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5122.009649142568	19.22026458304572	26234982.845909577	369.4185706422816	6883.968154241003	49.2835252916293	47389017.54860428	2428.865865170665	4740.764342350269	5.385883117665799	29.007736957157466	22474846.549699776	4874.897014967186	4934.8280396857	0.977391	24.235504	0.06644475	0.0370404	0.003369463	0.0764102894	-0.060371845	-0.1048866066	0.0001949193	0.0293638615	-0.1151794686	0.0102104558	0.0736932781	0.0062096599	0.0436827722	0.0377311857	0.0040357913	0.0124307964	-0.073708783	0.0008032486	0.0451969937	0.0135243365	0.0195753264	-0.0811493199	-0.0663470719	0.1361222281	-0.1286432299	-0.0654396326	0.0539656526	-0.0454320128	0.1289932899	0.0270445672	-0.0233018635	-0.0412752677	0.0922240925	-0.1430966371	0.1367574627	-0.1368008986	0.0121869317	0.0467191574	0.0032288621	-0.045149998	-0.1875746638	0.1151151017	0.0466731147	-0.053823156	-0.1284801651	0.0571631672	-0.0366027886	-0.195995829	-0.0575774221	-0.0157221187	-0.0047538509	-0.0068132994	0.0954555006	-0.033446729	-0.0298915324	0.0338862964	0.073533761	0.0598132114	-0.1105194359	-0.0847724632	-0.0881101723	-0.0835066852	0.0344442045	-0.0633886121	-0.0373658037	-0.1277746801	0.0590480935	0.0470617377	0.0121187639	-0.0269126543	-0.0447313865	-0.1000746131	0.0275399384	-0.2608685156	0.1717455658	0.1306447726	-0.0353066758	0.0348591604	-0.0211000433	-0.1356416204	-0.0651843909	0.0236446575	0.0211732219	0.006298718	-0.0614662126	0.0621453943	-0.0019125599	0.0265772753	-0.0270611877	0.0952713422	0.0519390622	-0.0436000485	0.1650395023	0.0366782664	0.0246688332	0.0573322082	0.0770992462	-0.0043241783	0.1362145109	0.0245839762	0.1579835615	-0.1439736393	0.0329876722	-0.0823391645	0.1684471277	0.0527644959	-0.0190885849	0.0613315538	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.0178664	0.0140753	0.00019811407009	0.00031920824896	0.011573	-0.0045571	0.000133934329	2.076716041000001e-05	-0.0918886	0.003844	1.4776336e-05	0.00844351480996	0.000242126	-0.0005950619999999	5.862499987600001e-08	3.54098783844e-07	-0.000862309	0.0	0.0	7.435768114810001e-07	-0.000116379	0.000284305	8.0829333025e-08	1.3544071641e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5128.654395390082	6.644746247513467	26303095.907354005	44.1526526938443	6870.487744756012	-13.48040948499056	47203601.85084255	181.72143988302344	4745.762647330287	4.9983049800184745	24.98305267327748	22522263.10479537	4880.357965890413	5027.368969061397	0.947164	23.485981	0.04099145	0.0181714	0.0378661152	0.0732069118	-0.0117570603	0.0183552154	0.0202068981	0.0037844723	-0.0339400953	-0.0655093021	0.0295814193	-0.1352087339	-0.0248422691	0.126144476	0.0200415615	0.0209118332	-0.0644276949	0.0184521411	0.0509866468	0.0375016286	0.0308553043	-0.0822392488	0.1881755973	0.0964767349	0.0523337046	-0.1928024778	-0.0492780317	0.2249391896	-0.0121428789	0.0559711136	-0.0303981271	-0.0343780798	0.0668268035	0.066043216	-0.0811522647	0.0064253221	-0.0229451808	0.0531577908	-0.013542447	0.2136101831	0.0109731742	-0.03741144	-0.0447612331	0.0078511392	0.0557983062	0.0524728329	0.0918241168	-0.0487938938	-0.0570737616	-0.020415941	0.0135974198	-0.0136019517	0.054380885	0.0573963258	0.0249666462	-0.012768457	-0.0024454954	-0.040892237	-0.0622870039	-0.0405771522	0.1647808858	-0.0970126721	0.1316286112	-0.2361059812	-0.0847914865	0.0965791722	-0.1207253043	0.1076113025	0.0817550154	-0.0301042512	0.0168448326	-0.0852251503	-0.0707877142	0.0396086415	-0.0482402845	-0.0392554263	0.1802602421	0.0568187621	0.006284432	-0.0384845797	-0.0784909268	-0.0014611518	-0.0512082288	-0.0208950582	-0.0615519849	-0.0501382103	-0.0360950329	-0.0392595024	0.0677754263	0.0776949869	0.0012687481	0.0704772046	0.1236373406	-0.0844746528	0.0236650001	0.0215739959	0.0843279254	0.0719194054	0.1634937236	0.0614017781	0.1053822591	-0.096251888	0.0260166752	-0.0690250304	0.0256583722	0.0207794685	0.0999845973	-0.0379946162	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.0105766	0.0072898	5.3141184040000014e-05	0.00011186446756	0.0177886	0.0062156	0.00031643428996	3.863368336000002e-05	-0.0819017999999999	0.0099868000000001	9.973617424000202e-05	0.0067079048432399	0.000405278	0.000163152	1.6425025728400005e-07	2.6618575104000004e-08	-0.000683001	0.0001793079999999	3.215135886399999e-08	4.66490366001e-07	-0.000123904	-7.525000000000007e-06	5.6625625000000094e-11	1.5352201216000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5124.081535201032	-4.572860189049607	26256211.579388168	20.911050308594803	6878.372787374184	7.88504261817161	47312012.2020897	62.1738970903826	4745.5298301229295	-0.2328172073575842	0.0542038520417843	22520053.36858656	4883.218646669493	4979.637632071358	0.986696	24.466219	0.050520465	0.0288562	0.0301660089	-0.0281145696	-0.1665474987	-0.0087751463	0.0239200253	-0.0463681693	-0.0880746226	-0.0667371858	0.0920478801	-0.100607694	0.0935232427	-0.060680149	0.0157159695	-0.0245006267	-0.0324104942	0.0524545234	0.0709151816	-0.0116195436	-0.0044068295	0.0676350057	0.0706234209	-0.0601412445	-0.044925613	-0.0452730212	-0.0464987591	0.0154899552	0.0645839708	-0.1144418633	-0.1611530345	0.0579571156	-0.2330397926	-0.0375417857	0.1281381023	-0.012836629	0.2116248108	-0.0090672184	0.1320738174	-0.0079773677	0.1273995762	-0.0409936005	-0.0466691975	-0.1328957265	-0.0769038628	0.0532735872	0.0427393425	0.0822836734	0.0346337816	0.0031611101	0.0157226232	0.0071054037	0.0479918982	0.033475325	-0.0345494466	-0.0989747351	0.026054251	-0.037263276	0.0650535257	0.0976822202	-0.0588547967	-0.0066145521	0.0631031846	-0.0477953891	-0.0193213675	-0.1270319683	-0.1216169793	0.0917628768	-0.1220563037	0.164547303	0.0633511726	0.0432949922	0.2044679909	0.0209828104	-0.0237602005	-0.1608368776	-0.0292203616	0.0942912681	0.1263404064	-0.0358894706	-0.058904753	0.1186294492	-0.0343913154	-0.0415889644	-0.0651471439	-0.0496282164	-0.0054675955	-0.02212477	-0.0633779186	-0.0709902941	0.0416638095	0.0045129927	0.1557975346	-0.0023769379	0.0926104209	0.0281441315	0.0856803341	0.1050411945	0.1193034242	-0.020727216	0.1385541242	-0.0585135787	-0.0120657669	-0.025353889	0.0316862436	-0.0539378263	-0.0276859694	-0.0646008647	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.0038295	0.0067471	4.552335841000001e-05	1.466507025e-05	0.0223148	0.0045261999999999	0.0004979502990399	2.0486486439999975e-05	-0.107261	-0.0253592	0.00064308902464	0.0115049221209999	0.000520753	0.0001154749999999	2.71183687009e-07	1.3334475624999994e-08	-0.000680465	2.5360000000000317e-06	6.431296000000158e-12	4.63032616225e-07	3.58443e-05	0.0001597483	2.5519519352890008e-08	1.28481384249e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5114.475661480555	-9.605873720477575	26157861.29187696	92.27280993376168	6854.020059252366	-24.352728121817563	46977590.97263381	593.055366975164	4733.178691424334	-12.351138698595603	152.55062715194595	22402980.52495337	4870.1681586734085	4995.238507483728	1.116726	27.69046	0.078573995	0.0412149	0.0002562047	0.191669227	0.0417363122	-0.0012524734	0.0357733134	0.0645632698	-0.0417695249	-0.12303533	0.0216962811	-0.1244591933	0.0116829955	0.0670944364	-0.0298427282	0.0047490633	-0.0564800827	0.0352100109	0.0279338471	0.0432231548	-0.0097552511	0.0879478545	-0.0187185968	0.0171051153	-0.1128297052	-0.0039662838	-0.0083193311	-0.0218845732	-0.041337317	-0.0642938264	-0.0026345428	-0.2376738181	-0.0895199688	-0.0407956987	-0.1394014322	0.0059973292	-0.2167081673	-0.0981757991	-0.0031956947	-0.0439120202	0.0879967832	-0.0309875542	-0.0015773682	-0.0943237949	0.1131094218	-0.1111659059	-0.0529291487	0.1137091042	0.1675137092	0.0498472578	-0.026291111	0.0012506812	0.0632858714	0.0615945116	0.0499223635	-0.0240903828	-0.035505976	0.0711364789	0.043250021	-0.0122572854	-0.0446974656	-0.0426753498	-0.0229785306	0.0029548454	0.0026089417	-0.0888987397	-0.0593878291	-0.0516318412	0.0818686073	-0.08561125	0.1250452024	0.1142674851	-0.1691595964	0.0751139162	0.1984020665	-0.1451120911	0.0407956715	-0.0153981914	0.0788852471	0.0828078321	0.0522992777	-0.0334890834	-0.091704351	0.0218220231	-0.0966238037	0.0602141552	0.0196714604	0.0374118656	-0.0527604557	0.1187452432	-0.0454655823	0.1082495704	0.0474244314	-0.0435344299	-0.0499534639	0.147313522	0.1293325553	-0.0159632949	0.1574245954	-0.00481419	0.1090305888	0.00546416	-0.1116005428	-0.0338774379	0.048990569	-0.0100546641	-0.1304405095	0.0097726756	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0007630449999999	0.0030664550000001	9.403146267025613e-06	5.822376720248474e-07	0.0398292	0.0175144	0.00158636517264	0.00030675420736	-0.120579	-0.013318	0.000177369124	0.014539295241	0.00121213	0.000691377	1.4692591369e-06	4.78002156129e-07	-0.000805673	-0.000125208	1.5677043264000005e-08	6.49108982929e-07	-4.10735e-05	-7.69178e-05	5.916347956839999e-09	1.68703240225e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5117.642862627799	3.1672011472446684	26190268.469405256	10.031163107107943	6874.120388912524	20.100329660157517	47253531.12126286	404.0232524470079	4736.81300520084	3.634313776506133	13.20823662610227	22437397.44623981	4873.547122057154	4956.318699555844	1.115386	27.657219	0.13724658	0.0729765	0.0084113532	0.0036864429	-0.0918218079	0.0962581387	0.0202486997	-0.0155015063	0.0340741073	-0.0533744591	0.1717531914	-0.0292177276	-0.0022803046	-0.0329555266	-0.0020691113	0.0090160334	-0.0463448373	0.0074304012	-0.0250303009	0.0383561211	-0.0941446927	0.0543532271	0.0471705693	0.0795803178	0.0435440137	0.0235705867	-0.0368819213	-0.0791459822	0.1121799716	0.0036498128	0.0579984115	-0.0387352137	0.030245881	-0.1180937176	0.0522564877	-0.0161438198	-0.0840127551	0.0617271432	-0.1377860406	0.1245868133	0.1794109773	-0.0660760844	0.0737363337	0.1721367747	0.0777402571	-0.00012126	0.0674827552	-0.0083087309	0.0887151303	0.1566491349	-0.0014928937	-0.0092844597	0.0246254538	0.0831529868	0.0134704311	0.0493847842	-0.0373636004	-0.0148576772	-0.0815564255	0.0905618553	0.0295816898	-0.0229761136	-0.0207266389	-0.0240001202	0.0521080561	-0.098681779	0.0280561086	-0.0205738013	-0.0810683855	0.0001304871	0.0687412687	-0.0772523598	0.0510615963	-0.006867251	0.0145553877	-0.0082465944	0.1996776505	-0.1369039083	-0.0998514417	0.1144131031	0.0601714049	0.0064645437	-0.0294083473	-0.0092030469	-0.0531344592	-0.0791779898	-0.0636670816	0.0417917805	0.0704099222	-0.0439647482	0.042301733	0.0332496353	0.0104367941	-0.0824367964	0.0619015642	-0.0763279607	0.1545181702	0.0592889489	0.0333678825	0.0522964288	-0.0855908185	-0.0552894642	-0.0155535348	0.0009496445	-0.1229167913	0.021450162	0.022581026	0.0180768876	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0262092	-0.0254461550000001	0.000647506804284	0.00068692216464	0.0264363	-0.0133929	0.00069887795769	0.00017936977041	-0.0576766	0.0629024	0.00395671192576	0.00332659018756	0.00101261	-0.00019952	1.0253790121e-06	3.9808230400000055e-08	-0.000654701	0.0001509719999999	2.2792544783999992e-08	4.286333994010001e-07	-0.000400684	-0.0003596105	1.2931971171025002e-07	1.60547667856e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5109.74818288244	-7.894679745359099	26109526.4924704	62.3259682817832	6858.855046850146	-15.265342062377384	47043892.55370172	233.03066828138824	4737.697305101646	0.8842999008056722	0.7819863145649217	22445775.7547674	4875.187607510631	4929.78279280083	1.023194	25.371225	0.05260055	0.0342944	0.0129610796	0.0144218932	-0.1081492655	-0.0882326936	0.0342454563	-0.0557343923	-0.1042239853	-0.0206083484	-0.0312665038	0.0012783089	0.0238346022	-0.0127443893	-0.0154777442	-0.0042028269	-0.0528926018	0.0460348888	-0.004755913	-0.0252158377	-0.0382049096	-0.0170827737	-0.0621009712	-0.1020388593	-0.1973252884	0.1684176715	-0.0505178636	0.0144729869	-0.0818221797	0.0136937169	-0.072887987	-0.1000253185	0.0873768059	0.0248447063	-0.1237114484	0.2619281064	0.1978431701	-0.0326810617	-0.0282788024	-0.0056735715	-0.1233975435	-0.023650445	-0.0749299167	0.1578395805	-0.0099818	0.0798380247	-0.0673957041	-0.0274655615	-0.1797732058	-0.1437931469	-0.0167385288	-0.0142400988	0.0569841642	0.0097122647	-0.0592174963	-0.0328215544	0.0194987258	-0.0591140975	0.0864970078	-0.1064138373	-0.1420641688	0.0156966876	-0.1314996952	0.0844688875	0.0656314809	-0.0041095189	-0.12498862	0.0541650146	-0.0616843999	-0.0731369608	0.1609818748	0.1198612624	-0.0746394298	0.047310817	-0.1764250785	0.0612856291	-0.0199122889	0.0462998567	-0.0546559065	-0.239211962	0.0822816606	-0.1994585523	-0.0548545621	0.0370783715	-0.0607508383	-0.0256702307	-0.0290044351	0.0797320833	-0.0593549955	-0.0651079433	-0.0797938906	-0.0346855441	0.0409549225	0.1232535188	-0.0261184568	0.0475332038	0.067094327	0.1000566295	-0.0106084913	0.0376944334	-0.0846443969	0.0800936695	0.0356093217	0.0281369154	-0.0033747066	-0.0650652779	-0.0406730102	0.0050007105	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.02891	-0.0027008	7.294320640000017e-06	0.0008357881	0.0202445	-0.0061918	0.0004098397802499	3.833838724000001e-05	-0.0900548999999999	-0.0323782999999998	0.0010483543108899	0.0081098850140099	0.00108348	7.087e-05	1.1739289103999998e-06	5.022556900000001e-09	-0.000810424	-0.0001557229999999	2.424965272899999e-08	6.56787059776e-07	-0.000400684	0.0	0.0	1.60547667856e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5122.98203171186	13.233848829419912	26244944.89724258	175.13475483993878	6886.323622386176	27.468575536029675	47421453.03223386	754.522641978568	4744.8905120440895	7.193206942443794	51.7422261168216	22513985.97128602	4880.098909210253	5013.317036037724	1.090064	27.029337	0.0649242999999999	0.0398518	0.004884233	0.1073024012	0.086348576	0.0359799503	-0.0168936131	0.1077877215	0.0665374839	-0.0462671706	-0.0416151712	-0.0090251764	-0.0143294979	0.0311454904	0.019720997	0.0079348152	-0.0332104082	0.0680441856	0.0140587464	0.0272879268	0.0480504322	-0.0276455752	-0.1932202155	0.1249574999	-0.0806731178	0.042808578	0.1078393631	0.0209197869	-0.011131913	-0.0164952073	0.0167039694	0.0624326342	0.0926492148	-0.0045592441	-0.0948968193	0.0534810886	-0.0060655272	0.0129361981	0.0132419399	0.0023905165	-0.0585516136	-0.0133342809	0.0745381712	-0.0264570502	0.0408189756	-0.1016512442	0.0140950583	0.033107926	0.0900161183	0.0455923251	0.0130508385	0.0002046119	0.0123112339	0.033863566	0.0306264769	0.0482940955	-0.0129171613	0.1871078385	-0.0499261614	-0.1324986246	-0.0832046978	-0.0440864309	-0.0271606393	-0.0469467722	0.0391334443	0.0882030297	0.0311331367	-0.0862667825	-0.0882758385	-0.0426040114	-0.0215409524	0.0765645463	-0.0406339243	-0.0334262843	-0.0510673552	0.0398332313	0.0087526595	0.0711876199	-0.0138838645	0.0422545595	0.0669447828	0.0561136156	0.0057390445	-0.059238703	-0.046518249	0.0711545729	0.0182350783	0.1789167909	0.0815685396	0.0912604693	-0.048626873	0.0236095737	-0.0666401005	-0.0337622887	-0.0994326961	-0.0432099416	0.082535681	0.0365511261	-0.1075034783	0.0695376253	-0.1001447099	0.0181427427	-0.1581023719	0.136403583	0.0263325384	-0.007900304	0.0895618823	0.0756393463	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.0246	0.00431	1.857610000000001e-05	0.00060516	0.0135319	-0.0067125999999999	0.00018311231761	4.505899875999999e-05	-0.0528645	0.0371903999999998	0.0013831258521599	0.00279465536025	0.00122547	0.00014199	1.5017767209e-06	2.016116010000001e-08	-0.00100266	-0.000192236	3.6954679696000014e-08	1.0053270756e-06	-0.000400684	0.0	0.0	1.60547667856e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5124.572123838524	1.590092126663876	26261239.45242288	2.528392971278448	6886.71335442896	0.3897320427840895	47426820.826070175	0.1518910651726594	4744.778867914466	-0.1116441296235279	0.0124644116793951	22512926.50540768	4884.388068691059	5018.53312330279	1.134817	28.139048	0.0360421	0.0195405	0.0548926401	-0.0699365803	-0.0831513349	0.0426550216	-0.019369093	-0.0256952315	-0.0036739344	0.0093281198	0.051076635	0.0812301583	-0.0190655586	0.0365838277	0.0145522761	-0.0007306487	-0.0334988803	0.007173561	0.0325420202	0.0159284094	-0.0356021212	0.0028518365	0.0940402341	0.0319388345	0.0821001719	0.105908847	0.1191536843	-0.1864343626	-0.0032425907	0.1524410163	-0.037439184	0.1643251934	-0.0623287881	0.0726985353	0.0900391854	0.0693353372	-0.1091824959	0.026721789	-0.0214078286	0.0822213091	0.0707382676	0.0180887002	-0.1454810157	0.040962547	-0.127468417	-0.0778353807	0.0142546078	-0.1438138501	0.0867713793	0.0170410615	0.0196036299	0.0093026465	0.0199600596	0.0278533248	-0.0282086184	-0.0546566752	0.0215925674	-0.0448766371	-0.08093368	0.0989703197	0.046977236	-0.0447687576	-0.0321363179	0.0704667109	0.1199686052	-0.0099750285	0.2038264577	0.0077563059	-0.1242487875	-0.0343287687	-0.1799805413	0.0522208874	-0.0732563545	0.0391458204	-0.0421456981	-0.1322786185	0.0379754886	-0.0625931968	-0.0640754575	-0.1021298799	-0.0689327378	0.1036183309	0.1436615161	-0.1654413253	-0.0323076848	-0.1336294674	-0.0656861236	0.0472440951	0.1287682147	-0.0665836315	-0.0127176987	-0.0312011229	-0.0236011754	0.0260167199	0.0782208791	-0.0484863784	-0.0014790305	0.0869780583	-0.1473401004	0.0111828169	-0.0724311578	0.0444890076	-0.0636689454	0.1720609395	-0.0702097493	0.0036652974	0.1445991537	-0.0341638928	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0223145	0.0022854999999999	5.223510249999997e-06	0.00049793691025	0.0201662	0.0066342999999999	0.0004066756224399	4.401393648999999e-05	-0.0378842	0.0149803	0.00022440938809	0.0014352126096399	0.00122547	0.0	1.5017767209e-06	0.0	-0.0009713	3.1360000000000025e-05	9.834496000000015e-10	9.4342369e-07	-0.000612164	-0.00021148	4.4723790400000003e-08	3.74744762896e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5118.0709340070125	-6.50118983151151	26194650.085527413	42.26546922534866	6861.312468094141	-25.40088633481901	47077608.78482411	645.2050265943949	4752.216718772914	7.437850858447746	55.32162539251187	22583563.7421848	4889.613826387024	4959.676585933756	1.022713	25.359308	0.0648541	0.0372213	0.0242211682	0.0123793185	-0.0040225445	-0.0651670476	0.0070421764	-0.0500034413	-0.0275337942	0.0123302792	-0.13989838	0.0352863385	0.0074500244	0.0025792508	0.031055278	-0.0085819351	-0.0005707369	0.0454763683	0.0745338055	-0.0549647039	0.0031502358	0.0967482677	-0.1180842086	0.0100912203	-0.1237508747	0.028326907	0.0369501597	0.0629751663	-0.1021242623	0.0409519448	-0.0298964485	0.0843247541	0.0737143477	0.0390407182	-0.1436941764	0.001852833	-0.0415841446	0.0851439685	0.2024325495	0.051395367	0.1122810586	0.1193005644	-0.0196723422	0.0212414404	-0.0615806925	-0.0093536915	0.0927394049	0.1393471683	-0.0132184725	-0.0559201357	0.0274047028	0.0063440997	0.0043491828	0.0047751025	-0.0433568553	-0.0577351789	-0.0217329135	0.0153913973	0.1094450691	-0.0585240761	-0.1716075859	-0.0762738073	-0.128542958	-0.0548718228	0.0505000418	0.1265225086	-0.0088316489	0.0156344643	0.0023145758	-0.0035076225	-0.0500826684	-0.0848892995	-0.0958523754	0.0081762677	-0.115426227	-0.1146470278	0.0003869951	0.1595773572	-0.120546959	0.0024030182	0.0511161805	0.0988837263	-0.0429596794	0.0037675775	-0.0304665041	-0.0343204522	0.0006810685	0.108242971	-0.0007824794	-0.0808512673	-0.0998423341	-0.0050086594	-0.0323780275	0.1167109842	-0.0563684676	0.1021130865	-0.0352853412	0.0612649978	-0.1357733636	0.0639848898	-0.1269980427	0.026455194	0.0530658852	0.019940961	0.1007178022	-0.0969838947	0.0298222234	-0.0131881271	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0131728	0.0091417	8.357067889000002e-05	0.00017352265984	0.0201683	2.1000000000014063e-06	0.00040676032489	4.4100000000059066e-12	-0.0712695	-0.0333853	0.00111457825609	0.00507934163025	0.00129248	6.700999999999994e-05	1.6705045503999998e-06	4.4903400999999934e-09	-0.00113931	-0.0001680099999999	2.8227360099999973e-08	1.2980272760999998e-06	-0.000400684	0.00021148	4.4723790400000003e-08	1.60547667856e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
