global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
5523.787821625175	n/a	n/a	30512231.898334596	8664.969278800818	n/a	75081692.60256197	n/a	4992.499413110316	n/a	24925050.38990685	n/a	5375.106558917974	6070.0658574819145	n/a	n/a	n/a	n/a	-0.0531365734	0.0121861991	-0.0839559677	0.0209121133	-0.0232709263	-0.0107058841	-0.0072042398	0.0351880045	-0.0041809283	0.0007408663	-0.024591972	0.0171268233	-0.0308575799	-0.0046837674	0.0167726077	-0.0033623581	0.0551091969	-0.0055577189	-0.0029798555	0.0196662372	-0.0057584379	-0.0229859801	0.0270408344	-0.0047449565	0.0609128071	0.0311837488	-0.0616632782	0.0043511436	-0.135030874	-0.0307913707	0.0809798144	-0.0074823584	0.000131406	-0.0766536213	0.0656053841	-0.0598299489	0.0163567133	-0.1778285708	0.0336687939	-0.0275593889	-0.0389017759	0.0905283306	-0.0145927528	0.1122753133	-0.1115714892	0.0069902104	-0.041154867	0.0336919946	-0.0246685703	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.0235215	n/a	n/a	0.00055326096225	-0.0303992	n/a	n/a	0.00092411136064	0.0696063	n/a	0.00484503699969	n/a	-0.00275417	n/a	7.585452388899999e-06	n/a	0.000863533	n/a	7.456892420889999e-07	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5503.5369313610745	-20.250890264100235	410.0985564886297	30288918.75485527	8623.32256256458	-41.64671623623872	74361692.01803534	1734.4489732617897	4976.82308211586	-15.676330994455384	24768767.99068121	245.74735344772253	5357.315467367447	5989.548756647287	0.652308	22.995985	0.03374085	0.0163894	-0.054391196	-0.0261437809	-0.1409276515	0.033551573	-0.0165648558	-0.0284112794	-0.0249415419	0.0237908899	-0.0241658506	-0.049998264	-0.0072241553	-0.0060510871	0.043247502	0.0288772614	-0.0071315936	-0.0230503691	0.0604676748	-0.0259077711	0.0448661515	0.0081238073	0.0155588687	0.0429798929	0.0171695799	0.0324659197	0.0023254791	0.0388680452	-0.0797375655	-0.0057510048	-0.1368952927	-0.0666083608	0.0676585661	-0.0467171028	0.0299094232	-0.0852363168	0.1053664416	-0.0810246409	0.0187816068	-0.2474136532	0.0911550931	0.0202586461	-0.0403030771	0.0840394779	-0.0019369166	0.1426892251	-0.1374327175	0.027747218	-0.0174053488	0.0658733308	-0.1365118629	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.0234954	2.610000000000112e-05	6.812100000000585e-10	0.00055203382116	-0.0408597	-0.0104604999999999	0.0001094220602499	0.0016695150840899	0.0764129	0.0068066	0.00583893128641	4.632980356000013e-05	-0.00286062	-0.00010645	8.1831467844e-06	1.1331602500000026e-08	0.0007835519999999	-7.998100000009998e-05	6.139537367038433e-07	6.3969603610159934e-09	-0.000142522	-0.000142522	2.0312520484e-08	2.0312520484e-08	0.0	0.0	0.0	0.0	0.0	0.0
5525.119487560892	21.58255619981719	465.80673211826746	30526945.35182513	8647.42778902832	24.10522646374011	74778007.3664592	581.0619428681965	4984.9546291508605	8.13154703500004	24849772.654692598	66.12205718241793	5364.389586362631	6095.312788865992	0.783869	27.633963	0.1138282	0.06103	-0.0345881699	0.027960327	-0.03689602	-0.0148127852	0.0007360923	-0.0240164412	-0.0154349433	0.0486045458	-0.0117254128	-0.0091837373	0.0086933141	-0.0178149852	0.0086241541	0.0159072267	0.0002649313	0.0029329296	0.0451596386	-0.015590872	0.0110305786	-0.0181516252	0.0168042227	0.0128688218	0.0273817261	0.0311521842	0.0367062908	0.0291372598	-0.0693065842	0.0397410114	-0.1219355673	-0.0222073793	0.0038168713	0.03302181	-0.0694330778	-0.1312298606	0.0617778133	0.0319227318	0.0386774251	-0.1816674895	0.0858846274	0.180323602	-0.3184654511	-0.0505522728	-0.0612650238	-0.0509294043	0.2596144674	0.0556211879	-0.0348658649	-0.0417463344	-0.1210232869	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.0498021	-0.0263067	0.00069204246489	0.00248024916441	-0.0491548	-0.0082951	6.880868400999999e-05	0.00241619436304	0.0258036	-0.0506093	0.0006658257729599	0.00256130124649	-0.00309276	-0.00023214	9.5651644176e-06	5.388897960000003e-08	0.00110576	0.000322208	1.2227051775999998e-06	1.0381799526406439e-07	-0.000124528	1.799399999999999e-05	3.2378403599999966e-10	1.5507222784e-08	0.0	0.0	0.0	0.0	0.0	0.0
5541.447748421839	16.32826086094701	266.6121027431341	30707643.148489464	8630.117349877126	-17.31043915119335	74478925.47265019	299.6513036071676	4993.681463868806	8.726834717945167	24936854.562586896	76.1576441943331	5370.162200266567	6234.001167140297	0.850097	29.968687	0.10478245	0.0589401	-0.0519745002	0.0998698307	0.1116518437	-0.1184309285	-0.0851929489	-0.0313697931	-0.030368638	0.0128559041	-0.0086738668	-0.050350398	-0.0380743851	0.011987425	0.0060599456	0.0459972954	0.0364586706	-0.0301187319	0.0296914223	-0.0136740898	0.0484543362	0.0159055466	0.0018700348	0.004162444	0.1121314707	0.0260239381	0.0443771158	0.0067451284	-0.0593306185	-0.0054684265	-0.0234705799	0.0872497691	0.1203039373	0.1597217034	-0.1928334493	-0.0633774999	-0.1232111567	0.093887725	-0.095936101	0.0440199874	-0.0894902748	0.166851341	-0.0358786723	0.0519391989	-0.0150986921	-0.0837850622	0.0499648981	0.1039381892	-0.1436060961	-0.033994569	-0.08763575	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.0473142	0.0024879	6.189646410000006e-06	0.00223863352164	-0.0183166	0.0308382	0.00095099457924	0.0003354978355599	0.0188866	-0.0069169999999999	0.00035670365956	4.7844889e-05	-0.00214002	0.00095274	4.579685600399999e-06	9.077135076000002e-07	0.00110576	0.0	1.2227051775999998e-06	0.0	-0.000462575	-0.000338047	1.14275774209e-07	2.13975630625e-07	0.0	0.0	0.0	0.0	0.0	0.0
5512.284565953929	-29.16318246790979	850.4912116566011	30385281.136053894	8630.171472693897	0.0541228167712688	74479859.64809956	0.0029292792952563	4983.54958816717	-10.13187570163518	24835766.497721173	102.6549052333854	5362.628540438197	6138.660232071607	0.750232	26.448145	0.0611233499999999	0.0332024	0.0171837246	0.011948426	0.0991648741	-0.1643890617	-0.0658335171	-0.0280341645	-0.0075965547	-0.0402499589	-0.0186247411	-0.0057152162	-0.0150087926	0.0261652382	0.0200209656	0.0456825114	0.033437285	-0.0438326434	0.0440707626	-0.0208825661	0.0023341408	0.0015903058	-0.0178783533	0.0047549291	0.0784755163	0.0188109392	0.0250225681	0.013675071	-0.0943557598	0.0457779789	-0.0099965718	0.0813954385	0.1969418217	0.1186233961	-0.0262737211	-0.0286884737	-0.0342325522	0.0897241754	-0.0956829235	-0.0238230019	-0.0705009746	0.0356977121	0.2321313971	0.0461840359	0.0092097256	0.0085530296	-0.1237249909	0.0149736892	-0.2048483307	-0.0502514691	0.0390778526	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0473338	-1.960000000000156e-05	3.841600000000612e-10	0.00224048862244	-0.0322248	-0.0139081999999999	0.0001934380272399	0.00103843773504	0.0321668	0.0132802	0.00103470302224	0.00017636371204	-0.00262426	-0.0004842399999999	6.886740547599999e-06	2.344883776e-07	0.000911693	-0.0001940669999999	8.311841262489999e-07	3.7662000488999965e-08	-0.000462575	0.0	0.0	2.13975630625e-07	0.0	0.0	0.0	0.0	0.0	0.0
5490.698293054638	-21.586272899290638	465.96717768264926	30147767.74535312	8628.183487827579	-1.987984866318584	74445550.29962048	3.952083828711718	4964.140323152973	-19.409265014197445	24642689.1479533	376.7195683913489	5346.3258795010415	6053.429650775604	0.686245	24.192392	0.04551439	0.0258882	0.0687670923	-0.0385291071	0.0444150201	-0.1565520833	-0.1266148252	-0.0331159968	-0.0104548551	-0.0373277967	-0.0454317554	-0.0213753204	0.009222964	0.0208387239	0.0186708561	0.019275675	0.0016378923	-0.0842059973	-0.00500791	-0.0440459803	0.0197059308	-0.0067845204	-0.0232512581	0.0170787478	0.0218128212	0.019052019	0.0227860277	0.0199110644	-0.0632516342	0.0951812204	-0.0675981565	0.0344763853	0.1856905439	0.072451055	0.0575263753	0.0231330083	0.0445572364	0.0573493558	-0.0503374776	-0.0323271963	0.0114535838	-0.0680489957	0.1910800163	-0.0274224838	-0.0019780337	0.1242167918	-0.0897370425	-0.1489605428	0.0357853441	0.0524984351	0.1204269855	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0384145	0.0089193	7.95539124900001e-05	0.0014756738102499	-0.0366053	-0.0043805	1.9188780250000023e-05	0.00133994798809	0.0321694	2.599999999998437e-06	0.00103487029636	6.759999999991872e-12	-0.00259524	2.9019999999999827e-05	6.7352706576e-06	8.421603999999901e-10	0.000727519	-0.0001841739999999	5.29283895361e-07	3.3920062275999984e-08	-3.15292e-05	0.0004310458	1.8580048169764e-07	9.9409045264e-10	0.0	0.0	0.0	0.0	0.0	0.0
5496.264392485033	5.566099430394388	30.98146286903673	30208922.272098865	8623.49885735371	-4.68463047386831	74364732.54278074	21.94576267669563	4969.635529847608	5.495206694635272	24697277.29952372	30.197296616764305	5349.100575417871	5997.628360058998	0.663007	23.373159	0.04940084	0.0238058	0.0362079337	-0.0574445757	-0.059712466	-0.0543714045	-0.1255321091	-0.0372873904	-0.0023400487	-0.0349110885	-0.0361814322	-0.0015423106	0.0194588408	0.0242078189	0.013301736	0.0128016585	-0.0269940425	-0.0356560953	0.0612890635	-0.037631246	0.0009552337	-0.0198562433	-0.0220367849	0.0146740452	0.0108335221	0.022888646	0.0301896347	0.0213643822	-0.0496734398	0.0828998185	-0.1039691741	-0.0489412598	0.0989501361	0.0314967015	0.1280321746	0.022115337	0.0040767889	-0.0079957154	-0.0407461075	-0.0547391693	0.0730660382	-0.1114210978	0.0267179714	-0.0772601294	-0.0328295957	0.0237271851	-0.067226254	-0.0491187831	0.0066909452	-0.0590600499	0.1464831391	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.0473916	-0.0089771	8.058832441000004e-05	0.0022459637505599	-0.0491926	-0.0125873	0.00015844012129	0.00241991189476	0.0279922	-0.0041772	0.0007835632608399	1.744899984000002e-05	-0.00246047	0.0001347699999999	6.053912620900001e-06	1.8162952899999942e-08	0.000786693	5.9173999999999945e-05	6.18885876249e-07	3.501562275999993e-09	-0.00031077	-0.0002792408	7.797542438464e-08	9.657799290000001e-08	0.0	0.0	0.0	0.0	0.0	0.0
5497.459148633918	1.1947561488850624	1.4274422552986654	30222057.09089876	8625.391256894502	1.8923995407913023	74397374.33451211	3.5811760219871327	4962.714899073376	-6.92063077423245	24628539.169484865	47.89513031325324	5347.136853922771	5992.263152172338	0.701369	24.725573	0.08991681	0.0426338	-0.0318553391	-0.0476422168	-0.1313761432	0.0438727821	-0.0810590684	-0.0377766324	-0.0107240841	0.0302815925	-0.0471804595	-0.0249126	0.0147525234	-0.0219878557	0.0226717511	0.0018192489	-0.0496397063	-0.0525918024	0.0391237471	-0.0442718758	0.0303484253	-0.0026979213	0.0072257965	0.0355598333	-0.0487582748	0.0426970592	0.0141675642	0.0172410514	-0.0171804985	0.0513308064	-0.1137420283	-0.0601667204	0.0080111328	0.0168668155	0.068392188	-0.0234715928	-0.0072377544	-0.0687612949	0.0204759859	-0.0461397379	0.1160942628	-0.0184939434	-0.0883413066	-0.0951470704	-0.088642526	0.0544622077	-0.0491287954	-0.0214657728	0.1012155042	0.0079551292	0.0979845986	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.0473696	2.2000000000001185e-05	4.840000000000522e-10	0.00224387900416	-0.0256981	0.0234945	0.00055199153025	0.00066039234361	0.00902089	-0.0189713099999999	8.13764563921e-05	0.000359910603116	-0.00205407	0.0004064	4.2192035649e-06	1.6516096000000028e-07	0.00109949	0.000312797	1.2088782601000002e-06	9.784196320900005e-08	-8.1387e-05	0.000229383	5.2616560689e-08	6.623843769e-09	0.0	0.0	0.0	0.0	0.0	0.0
5514.988319771216	17.529171137298363	307.271840760694	30415096.16721294	8600.861593604503	-24.529663289999007	73974820.15234098	601.704381120725	4985.592075659501	22.877176586124733	24856128.344878808	523.3652085527337	5359.911265864651	6058.837878223244	0.767726	27.064873	0.0494078599999999	0.02723	-0.0400541195	-0.0101202844	-0.0199120437	-0.0173419605	0.0332458662	-0.0492919343	-0.0280137382	0.0679832867	-0.0200086884	-0.0090387665	-0.015594975	0.0127938248	-0.0181804048	0.0246019864	-0.0295970043	0.0205808644	-0.0087158489	-0.0266306903	0.010600563	0.0087344133	-0.0069332222	-0.0178292075	0.0269039727	0.052378439	0.0582983917	0.0075388553	0.0018021149	0.0259153295	-0.0618516685	-0.0391340259	-0.058226764	-0.007949473	-0.0651920195	-0.0822782804	-0.0504408753	-0.0221021288	0.0167505691	0.0429264724	-0.0560637348	0.0973414372	-0.1891078941	-0.1236937965	-0.1273462742	0.010052924	0.0289810277	0.0552938947	0.0326642308	0.0647017115	-0.0073558527	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0473166	5.299999999999749e-05	2.808999999999734e-09	0.00223886063556	-0.0150149	0.0106832	0.00011413076224	0.00022544722201	0.0323493	0.0233284099999999	0.0010464772104899	0.000544214713128	-0.00186305	0.0001910199999999	3.4709553025e-06	3.6488640399999955e-08	0.00109949	0.0	1.2088782601000002e-06	0.0	-0.000197232	-0.000115845	1.3420064025000005e-08	3.8900461824000006e-08	0.0	0.0	0.0	0.0	0.0	0.0
5519.140569545597	4.152249774380834	17.24117818884569	30460912.62640409	8617.502935477016	16.641341872513294	74261356.84295498	276.93425931786425	4979.373458964792	-6.218616694708544	24794160.043843	38.67119359570781	5359.986002056116	6131.010698112625	0.7412029999999998	26.129847	0.09713651	0.0474521	-0.0581816306	0.0288134183	0.0865068013	-0.073601285	0.112488006	-0.0368797405	0.0021239517	0.032901386	-0.0301281566	-0.0279734939	-0.0216965181	0.030082624	0.0065830693	-0.0060088979	-0.0296296207	0.0195369288	-0.010862417	-0.0309354173	0.029104911	0.0210951932	-0.0318540563	0.0107527534	0.0022965328	0.0100858637	0.0152984528	0.0046851547	0.0197274883	-0.0168263381	0.0685656131	0.1466873288	-0.012321045	0.0106065429	-0.111577078	-0.1098017539	-0.1295454961	0.0244170732	-0.0338325367	0.1753242831	-0.1176949196	0.076236257	0.0674987274	-0.085437194	-0.0270259841	-0.0522971345	0.1640832357	0.1165505399	-0.0047574457	-0.0517869221	0.1240021835	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0633288	-0.0160122	0.00025639054884	0.00401053690944	-0.00248353	0.01253137	0.0001570352340769	6.167921260899999e-06	0.0087175099999999	-0.02363179	7.599498060009826e-05	0.0005584614986041	-0.00122917	0.00063388	1.5108588888999998e-06	4.018038544000001e-07	0.00109949	0.0	1.2088782601000002e-06	0.0	-0.000462575	-0.000265343	7.040690764900003e-08	2.13975630625e-07	0.0	0.0	0.0	0.0	0.0	0.0
